state,gender,year,name,number
CA,F,2013,Samiyah,15
CA,F,2013,Liz,15
CA,F,2013,Francisca,15
CA,F,2013,Lilyanne,15
CO,F,2013,Francesca,15
FL,F,2013,Livia,15
FL,F,2013,Carissa,15
FL,F,2013,Lesly,15
IA,F,2013,Tatum,15
IL,F,2013,Aubri,15
MA,F,2013,Sarai,15
MA,F,2013,Livia,15
MD,F,2013,Kendra,15
MN,F,2013,Amina,15
MN,F,2013,Lindsey,15
MO,F,2013,Everly,15
MS,F,2013,Mallory,15
MT,F,2013,Peyton,15
NC,F,2013,Erica,15
NC,F,2013,Salem,15
NE,F,2013,Katherine,15
NJ,F,2013,Shanaya,15
NM,F,2013,Angel,15
NY,F,2013,Mercedes,15
OH,F,2013,Zara,15
OH,F,2013,Milana,15
OR,F,2013,Marilyn,15
PA,F,2013,Kaliyah,15
PA,F,2013,Sawyer,15
SC,F,2013,Tessa,15
SC,F,2013,Kate,15
TX,F,2013,Annaleigh,15
TX,F,2013,Willa,15
WY,F,2013,Alexis,15
AL,F,2013,Gianna,15
AZ,F,2013,Scarlette,15
AZ,F,2013,Shiloh,15
CA,F,2013,Reem,15
CA,F,2013,Melani,15
CO,F,2013,Marlee,15
CO,F,2013,April,15
CT,F,2013,Cecelia,15
CT,F,2013,Nyla,15
CT,F,2013,Lyla,15
DE,F,2013,Delaney,15
FL,F,2013,Jamya,15
HI,F,2013,Harper,15
IN,F,2013,Kora,15
KS,F,2013,Juliana,15
MD,F,2013,Joanna,15
MI,F,2013,Kallie,15
MO,F,2013,Raylee,15
NC,F,2013,Lia,15
NC,F,2013,Dallas,15
NE,F,2013,Alice,15
NM,F,2013,Celeste,15
NV,F,2013,Eleanor,15
NY,F,2013,Taraji,15
OK,F,2013,River,15
PA,F,2013,Rylan,15
PA,F,2013,Everleigh,15
TN,F,2013,Kaylynn,15
TX,F,2013,Stacey,15
TX,F,2013,Marely,15
TX,F,2013,Abygail,15
TX,F,2013,Kloe,15
UT,F,2013,Elliana,15
WA,F,2013,Amanda,15
AR,F,2013,Eleanor,15
CA,F,2013,Aaradhya,15
CA,F,2013,Samaira,15
CA,F,2013,Estefani,15
CA,F,2013,Alexxa,15
CO,F,2013,Guadalupe,15
CO,F,2013,Alyson,15
DC,F,2013,Violet,15
FL,F,2013,Aisha,15
HI,F,2013,Leia,15
MA,F,2013,Tess,15
MI,F,2013,Brylee,15
MI,F,2013,Helen,15
OK,F,2013,Karlee,15
RI,F,2013,Madelyn,15
SC,F,2013,Baylee,15
SD,F,2013,Cora,15
TN,F,2013,Lilian,15
TX,F,2013,Melannie,15
TX,F,2013,Natali,15
TX,F,2013,Kenzley,15
WV,F,2013,Eva,15
AL,F,2013,Mollie,15
CA,F,2013,Viktoria,15
CO,F,2013,Aurelia,15
FL,F,2013,Suri,15
FL,F,2013,Jakayla,15
GA,F,2013,Aliya,15
GA,F,2013,Lucia,15
GA,F,2013,Nala,15
HI,F,2013,Mahina,15
HI,F,2013,Eliana,15
IA,F,2013,Aspen,15
IL,F,2013,Livia,15
IN,F,2013,Abby,15
MA,F,2013,Abby,15
ME,F,2013,Penelope,15
MI,F,2013,Lana,15
MN,F,2013,Kaydence,15
MO,F,2013,Elsa,15
MO,F,2013,Scarlet,15
MS,F,2013,Kaliyah,15
NC,F,2013,Kyndall,15
NH,F,2013,Willow,15
NY,F,2013,Amayah,15
NY,F,2013,Jolene,15
OH,F,2013,Nellie,15
OK,F,2013,Laura,15
RI,F,2013,Violet,15
SC,F,2013,Kayden,15
SC,F,2013,Cadence,15
SC,F,2013,Bailee,15
SC,F,2013,Erin,15
TX,F,2013,Cooper,15
TX,F,2013,Caleigh,15
TX,F,2013,Sally,15
TX,F,2013,Ashly,15
TX,F,2013,Alysson,15
UT,F,2013,Genevieve,15
VA,F,2013,Helena,15
WA,F,2013,Itzel,15
WA,F,2013,Willa,15
WY,F,2013,Zoey,15
AL,F,2013,Jakayla,15
AL,F,2013,Amy,15
AZ,F,2013,Joanna,15
AZ,F,2013,Aspen,15
DC,F,2013,Mila,15
GA,F,2013,Nathalie,15
IL,F,2013,Hayley,15
KY,F,2013,Daisy,15
KY,F,2013,Elise,15
LA,F,2013,Caylee,15
MA,F,2013,Trinity,15
MD,F,2013,Gwendolyn,15
MS,F,2013,Madilyn,15
NC,F,2013,Saylor,15
NJ,F,2013,Joy,15
NY,F,2013,Lainey,15
OH,F,2013,Millie,15
OR,F,2013,Vivienne,15
SD,F,2013,Anna,15
TX,F,2013,Marbella,15
VA,F,2013,Amirah,15
WA,F,2013,Rosa,15
WA,F,2013,Aurelia,15
WI,F,2013,Annalise,15
WV,F,2013,Cora,15
CA,F,2013,Tesla,15
CO,F,2013,Cheyenne,15
FL,F,2013,Haleigh,15
FL,F,2013,Avalyn,15
GA,F,2013,Elisa,15
HI,F,2013,Lillian,15
IN,F,2013,Annabel,15
IN,F,2013,Lylah,15
KS,F,2013,Carly,15
KY,F,2013,Dixie,15
MA,F,2013,Kyra,15
MD,F,2013,Madilyn,15
MD,F,2013,Serena,15
MI,F,2013,Bridget,15
NC,F,2013,Kenley,15
NC,F,2013,Ivey,15
ND,F,2013,Eden,15
NJ,F,2013,Ashlynn,15
NJ,F,2013,Antonia,15
NY,F,2013,Emmaline,15
NY,F,2013,Regina,15
NY,F,2013,Luz,15
OH,F,2013,Haleigh,15
PA,F,2013,Kailey,15
RI,F,2013,Sophie,15
TX,F,2013,Whitley,15
TX,F,2013,Ashanti,15
TX,F,2013,Kinzlee,15
UT,F,2013,Emmy,15
UT,F,2013,Luna,15
VA,F,2013,Madisyn,15
AL,M,2013,Deacon,15
AR,M,2013,Declan,15
AZ,M,2013,Trent,15
AZ,M,2013,Major,15
AZ,M,2013,Misael,15
CA,M,2013,Yasiel,15
CA,M,2013,Teagan,15
CA,M,2013,Andrei,15
CO,M,2013,Ruben,15
CO,M,2013,Soren,15
IL,M,2013,Matias,15
KY,M,2013,Kobe,15
MO,M,2013,Layton,15
MS,M,2013,Greyson,15
NY,M,2013,Armaan,15
OK,M,2013,Korbin,15
PA,M,2013,Alonzo,15
TN,M,2013,Kristopher,15
VA,M,2013,Cesar,15
AZ,M,2013,Valentin,15
CA,M,2013,Brennen,15
CA,M,2013,Viaan,15
GA,M,2013,Albert,15
IL,M,2013,Boston,15
IL,M,2013,Nathanael,15
LA,M,2013,Mekhi,15
MI,M,2013,Flynn,15
NM,M,2013,Devin,15
NY,M,2013,Davin,15
OH,M,2013,Finley,15
OK,M,2013,Spencer,15
OR,M,2013,Emmanuel,15
PA,M,2013,Legend,15
SC,M,2013,Justice,15
TN,M,2013,Dayton,15
TX,M,2013,Hugh,15
UT,M,2013,Tatum,15
WA,M,2013,Amir,15
WA,M,2013,Roy,15
WI,M,2013,Lorenzo,15
WY,M,2013,Samuel,15
AR,M,2013,Cannon,15
AZ,M,2013,Issac,15
AZ,M,2013,Sylas,15
CA,M,2013,Lars,15
CA,M,2013,Johnson,15
CA,M,2013,Corban,15
DE,M,2013,Adam,15
FL,M,2013,Arjun,15
FL,M,2013,Yousef,15
GA,M,2013,Nathanael,15
KS,M,2013,Kendrick,15
KS,M,2013,Dakota,15
MO,M,2013,Julius,15
MS,M,2013,Channing,15
NC,M,2013,Leandro,15
NE,M,2013,Corbin,15
NV,M,2013,Hayden,15
NY,M,2013,Roland,15
NY,M,2013,Makai,15
OH,M,2013,Rayshawn,15
OK,M,2013,Rhys,15
PA,M,2013,Dexter,15
SC,M,2013,Javier,15
SC,M,2013,Spencer,15
TN,M,2013,Douglas,15
TX,M,2013,Shepherd,15
UT,M,2013,Deegan,15
VA,M,2013,Albert,15
VA,M,2013,Kyree,15
WA,M,2013,Ellis,15
WI,M,2013,Andres,15
WV,M,2013,Brian,15
WY,M,2013,Levi,15
AL,M,2013,Ricardo,15
AR,M,2013,Walker,15
AZ,M,2013,Elliott,15
CA,M,2013,Yuvraj,15
CA,M,2013,Alistair,15
CT,M,2013,Dean,15
FL,M,2013,Tristian,15
GA,M,2013,Dennis,15
LA,M,2013,Dalton,15
NC,M,2013,Mohammad,15
NE,M,2013,Zayden,15
NV,M,2013,Weston,15
OK,M,2013,Iker,15
PA,M,2013,Jerome,15
PA,M,2013,Asa,15
PA,M,2013,Carl,15
RI,M,2013,Ayden,15
UT,M,2013,Harvey,15
VA,M,2013,Zain,15
AR,M,2013,Karter,15
CA,M,2013,Constantine,15
DC,M,2013,Jason,15
GA,M,2013,Cullen,15
ID,M,2013,Archer,15
IL,M,2013,Crosby,15
IL,M,2013,Ean,15
IN,M,2013,Dante,15
IN,M,2013,Solomon,15
KY,M,2013,King,15
MA,M,2013,Emilio,15
MA,M,2013,Danny,15
MN,M,2013,Dexter,15
MN,M,2013,Damon,15
MO,M,2013,Chevy,15
MO,M,2013,Dante,15
MO,M,2013,Gunnar,15
MS,M,2013,Terrance,15
MS,M,2013,Jacoby,15
NJ,M,2013,Allen,15
NM,M,2013,Johnathan,15
NM,M,2013,Mario,15
NV,M,2013,Graham,15
NY,M,2013,Ousmane,15
NY,M,2013,Brenden,15
OR,M,2013,Archer,15
PA,M,2013,Darryl,15
SD,M,2013,Charlie,15
CA,M,2013,Aurelio,15
CA,M,2013,Dominique,15
FL,M,2013,Brantlee,15
FL,M,2013,Alden,15
FL,M,2013,Youssef,15
FL,M,2013,Rylee,15
GA,M,2013,Kody,15
IA,M,2013,Landen,15
IL,M,2013,Marquise,15
IL,M,2013,Reginald,15
IL,M,2013,Kylan,15
KS,M,2013,Nash,15
KY,M,2013,Ali,15
MA,M,2013,Alan,15
ME,M,2013,Jason,15
NY,M,2013,Juelz,15
WA,M,2013,Jaylen,15
CA,F,2013,Sanvi,16
CA,F,2013,Angelie,16
CT,F,2013,Vivienne,16
FL,F,2013,Abrielle,16
GA,F,2013,Julie,16
IL,F,2013,Elisabeth,16
IN,F,2013,Madalyn,16
IN,F,2013,Patience,16
IN,F,2013,Alondra,16
KS,F,2013,Danielle,16
KS,F,2013,Aniyah,16
LA,F,2013,Amya,16
LA,F,2013,Saige,16
LA,F,2013,Carmen,16
MA,F,2013,Karina,16
MD,F,2013,Alessandra,16
ME,F,2013,Julia,16
NC,F,2013,Holly,16
NV,F,2013,Hayden,16
NY,F,2013,Paulina,16
OH,F,2013,Hallie,16
PA,F,2013,Alianna,16
TX,F,2013,Lizette,16
TX,F,2013,Lynlee,16
TX,F,2013,Gisele,16
TX,F,2013,Kora,16
VA,F,2013,Zuri,16
WA,F,2013,April,16
WA,F,2013,Rebekah,16
WI,F,2013,Amber,16
AZ,F,2013,Leia,16
AZ,F,2013,Evelynn,16
CA,F,2013,Melannie,16
CA,F,2013,Honesty,16
FL,F,2013,Naima,16
FL,F,2013,Essence,16
GA,F,2013,Charley,16
KY,F,2013,Braelynn,16
KY,F,2013,Briley,16
LA,F,2013,Haylee,16
MA,F,2013,Maddison,16
MO,F,2013,Zoie,16
MO,F,2013,Annabella,16
NE,F,2013,Hope,16
NV,F,2013,Gabrielle,16
NY,F,2013,Marcella,16
NY,F,2013,Yara,16
OH,F,2013,Zaria,16
TN,F,2013,Rowan,16
TX,F,2013,Starr,16
VA,F,2013,Kaia,16
VT,F,2013,Mia,16
WI,F,2013,Aleah,16
AZ,F,2013,Lilianna,16
CA,F,2013,Ever,16
CO,F,2013,Charley,16
FL,F,2013,Brenna,16
FL,F,2013,Analia,16
FL,F,2013,Madalynn,16
FL,F,2013,Katrina,16
GA,F,2013,Fatima,16
IN,F,2013,Harley,16
MN,F,2013,Julianna,16
MO,F,2013,Shiloh,16
NC,F,2013,Carson,16
OK,F,2013,Rebecca,16
PA,F,2013,Janiya,16
TN,F,2013,Campbell,16
TX,F,2013,Vanellope,16
VA,F,2013,Janiya,16
AK,F,2013,Ella,16
CA,F,2013,Inara,16
CA,F,2013,Simran,16
FL,F,2013,Heidi,16
HI,F,2013,Faith,16
HI,F,2013,Mya,16
ID,F,2013,Reese,16
IL,F,2013,Elianna,16
IL,F,2013,Cristal,16
MD,F,2013,Madelynn,16
MT,F,2013,Charlotte,16
NC,F,2013,Dana,16
NC,F,2013,Rowan,16
NH,F,2013,Isla,16
NH,F,2013,Piper,16
NY,F,2013,Estelle,16
OR,F,2013,Ana,16
OR,F,2013,Sloane,16
PA,F,2013,Lisa,16
PA,F,2013,Hadassah,16
PA,F,2013,Helen,16
TX,F,2013,Kiyah,16
TX,F,2013,Abriella,16
UT,F,2013,Juniper,16
VA,F,2013,Dayana,16
CA,F,2013,Safa,16
FL,F,2013,Raniyah,16
GA,F,2013,Caitlin,16
GA,F,2013,Sariah,16
GA,F,2013,Taraji,16
IA,F,2013,Aliyah,16
LA,F,2013,Averi,16
ME,F,2013,Jasmine,16
MI,F,2013,Valerie,16
MI,F,2013,Lilianna,16
MN,F,2013,Marley,16
MN,F,2013,Destiny,16
NY,F,2013,Rebekah,16
NY,F,2013,Kristy,16
NY,F,2013,Zelda,16
PA,F,2013,Lylah,16
SC,F,2013,Lila,16
TX,F,2013,Jazlene,16
TX,F,2013,Adleigh,16
WA,F,2013,Carly,16
WA,F,2013,Gracelynn,16
WV,F,2013,Quinn,16
AZ,F,2013,Lilyana,16
CA,F,2013,Ivette,16
CA,F,2013,Carmella,16
CA,F,2013,Serafina,16
CT,F,2013,Amber,16
CT,F,2013,Mikayla,16
CT,F,2013,Juliet,16
FL,F,2013,Millie,16
FL,F,2013,Ari,16
FL,F,2013,Honesty,16
GA,F,2013,Karla,16
IL,F,2013,Sherlyn,16
KY,F,2013,Charleigh,16
LA,F,2013,Juliette,16
MA,F,2013,Carly,16
NH,F,2013,Hazel,16
NJ,F,2013,Journey,16
OH,F,2013,Janessa,16
PA,F,2013,Amya,16
PA,F,2013,Erika,16
TN,F,2013,Charley,16
TX,F,2013,Zendaya,16
WI,F,2013,Braelyn,16
AL,M,2013,Leland,16
AL,M,2013,Trey,16
CA,M,2013,Paulo,16
CA,M,2013,Fred,16
FL,M,2013,Yariel,16
FL,M,2013,Asa,16
ID,M,2013,Kayden,16
IL,M,2013,Blaze,16
IL,M,2013,Niko,16
IN,M,2013,Dominick,16
IN,M,2013,Barrett,16
IN,M,2013,Ricardo,16
LA,M,2013,Kohen,16
MD,M,2013,Phoenix,16
ND,M,2013,Braxton,16
ND,M,2013,Weston,16
NE,M,2013,Ezra,16
NE,M,2013,Finn,16
NY,M,2013,Maximillian,16
NY,M,2013,Rehan,16
OH,M,2013,Duncan,16
WA,M,2013,Bridger,16
WI,M,2013,Jaylen,16
AZ,M,2013,Alijah,16
AZ,M,2013,Brennan,16
CA,M,2013,Erwin,16
CA,M,2013,Adler,16
CA,M,2013,Aydenn,16
GA,M,2013,Rohan,16
GA,M,2013,Judson,16
HI,M,2013,Blake,16
ID,M,2013,Kaden,16
LA,M,2013,River,16
NC,M,2013,Frederick,16
ND,M,2013,Dylan,16
NJ,M,2013,Dalton,16
NJ,M,2013,Sergio,16
NY,M,2013,Jionni,16
NY,M,2013,Imran,16
PA,M,2013,Kristopher,16
RI,M,2013,Kayden,16
SC,M,2013,Titus,16
TN,M,2013,Felix,16
VA,M,2013,Channing,16
WA,M,2013,Mathew,16
WV,M,2013,Trevor,16
AK,M,2013,Ryder,16
AL,M,2013,Kai,16
GA,M,2013,Jerome,16
GA,M,2013,Jamar,16
IA,M,2013,Reed,16
IL,M,2013,Johnathon,16
KY,M,2013,Maximus,16
KY,M,2013,Toby,16
MA,M,2013,Damien,16
MI,M,2013,Emery,16
MO,M,2013,Gregory,16
NC,M,2013,Jaxen,16
NJ,M,2013,Fernando,16
OK,M,2013,Curtis,16
SC,M,2013,Deandre,16
SC,M,2013,Dawson,16
TX,M,2013,Gibson,16
TX,M,2013,Dion,16
TX,M,2013,Fisher,16
AL,M,2013,Ellis,16
CT,M,2013,Santiago,16
FL,M,2013,Brent,16
IA,M,2013,Mark,16
ID,M,2013,Garrett,16
LA,M,2013,Boston,16
MD,M,2013,Kendrick,16
MD,M,2013,Kendall,16
MN,M,2013,Boden,16
MS,M,2013,Cody,16
MS,M,2013,Landyn,16
NC,M,2013,Morgan,16
ND,M,2013,Matthew,16
OH,M,2013,Terrell,16
OH,M,2013,Jermaine,16
WA,M,2013,Dennis,16
CA,M,2013,Gionni,16
CA,M,2013,Blaise,16
CA,M,2013,Yadiel,16
CA,M,2013,Advik,16
CO,M,2013,Rhys,16
IL,M,2013,Albert,16
IL,M,2013,Damari,16
KS,M,2013,Karter,16
KS,M,2013,Grady,16
LA,M,2013,Curtis,16
MA,M,2013,Nikolas,16
MI,M,2013,Jagger,16
MI,M,2013,Terrence,16
MS,M,2013,Damian,16
NC,M,2013,Jacoby,16
NV,M,2013,Ezekiel,16
NY,M,2013,Brock,16
NY,M,2013,Aditya,16
OH,M,2013,Tobias,16
PA,M,2013,Emery,16
PA,M,2013,Zayd,16
TN,M,2013,Andre,16
VA,M,2013,Amare,16
WA,M,2013,Frederick,16
WA,M,2013,Kian,16
AL,M,2013,Donald,16
AZ,M,2013,Mohamed,16
CA,M,2013,Laith,16
FL,M,2013,Bernard,16
ID,M,2013,Conner,16
LA,M,2013,Zayne,16
MD,M,2013,Brennan,16
MO,M,2013,Deandre,16
NC,M,2013,Marco,16
NE,M,2013,Avery,16
NJ,M,2013,Kareem,16
NM,M,2013,Jayceon,16
NY,M,2013,Leonidas,16
OK,M,2013,Marco,16
OK,M,2013,Cohen,16
OK,M,2013,Troy,16
OR,M,2013,Rafael,16
PA,M,2013,Cristian,16
PA,M,2013,Brenden,16
TN,M,2013,Louis,16
WI,M,2013,Quentin,16
AZ,F,2013,Miah,17
AZ,F,2013,Yaritza,17
CT,F,2013,Hayden,17
FL,F,2013,Elyse,17
IL,F,2013,Ayanna,17
MN,F,2013,Hallie,17
NC,F,2013,Ellen,17
NY,F,2013,Riya,17
OH,F,2013,Jolene,17
OH,F,2013,Leilani,17
OK,F,2013,Jayla,17
OK,F,2013,Josephine,17
OR,F,2013,Daleyza,17
SD,F,2013,Brielle,17
TX,F,2013,Priscila,17
WI,F,2013,Jaylah,17
WI,F,2013,Malia,17
AK,F,2013,Alexis,17
AR,F,2013,Harley,17
CA,F,2013,Macey,17
CO,F,2013,Sloane,17
CT,F,2013,Talia,17
FL,F,2013,Dulce,17
HI,F,2013,Bailey,17
IL,F,2013,River,17
KY,F,2013,Skyler,17
MD,F,2013,Arabella,17
MI,F,2013,Elin,17
MO,F,2013,Genesis,17
MO,F,2013,Amiyah,17
MO,F,2013,Maddison,17
NY,F,2013,Kadence,17
NY,F,2013,Esme,17
OH,F,2013,Kallie,17
PA,F,2013,Ellianna,17
PA,F,2013,Karen,17
SD,F,2013,Leah,17
TN,F,2013,Lana,17
TX,F,2013,Lacy,17
UT,F,2013,Serenity,17
UT,F,2013,Sawyer,17
VA,F,2013,Kenley,17
AR,F,2013,Abby,17
AZ,F,2013,Clarissa,17
AZ,F,2013,Priscilla,17
CA,F,2013,Agnes,17
CA,F,2013,Abigale,17
FL,F,2013,Rosemary,17
GA,F,2013,Isis,17
LA,F,2013,Jayden,17
MI,F,2013,Leona,17
MO,F,2013,Blair,17
MO,F,2013,Jane,17
NC,F,2013,Annabel,17
ND,F,2013,Quinn,17
OH,F,2013,Dallas,17
OK,F,2013,Cadence,17
SC,F,2013,Bristol,17
TN,F,2013,Nyla,17
TX,F,2013,Toni,17
VA,F,2013,Caitlyn,17
WA,F,2013,Tiffany,17
AL,F,2013,Emilee,17
CA,F,2013,Ziva,17
CA,F,2013,Sutton,17
CO,F,2013,Rylan,17
FL,F,2013,Marie,17
HI,F,2013,Avery,17
IL,F,2013,Belinda,17
IL,F,2013,Zuzanna,17
IN,F,2013,Kenley,17
IN,F,2013,Nyla,17
KY,F,2013,Kate,17
MN,F,2013,Tatum,17
MO,F,2013,Stevie,17
MO,F,2013,Caitlyn,17
NC,F,2013,Laurel,17
NJ,F,2013,Cecelia,17
NM,F,2013,Izabella,17
OH,F,2013,Arielle,17
OH,F,2013,Averi,17
PA,F,2013,Kaylynn,17
TN,F,2013,Aniston,17
TN,F,2013,Alison,17
TX,F,2013,Bridgette,17
TX,F,2013,Kenna,17
AL,F,2013,Macy,17
AR,F,2013,Journey,17
CA,F,2013,Cosette,17
DE,F,2013,Hailey,17
GA,F,2013,Jaleah,17
IN,F,2013,Jordan,17
KY,F,2013,Christina,17
MA,F,2013,Adalyn,17
MA,F,2013,Rowan,17
MD,F,2013,Maggie,17
NY,F,2013,Inaaya,17
NY,F,2013,Dominique,17
PA,F,2013,Milana,17
PA,F,2013,Sanai,17
PA,F,2013,Diamond,17
SC,F,2013,Cali,17
SC,F,2013,Emory,17
TX,F,2013,Ivory,17
TX,F,2013,Rain,17
VA,F,2013,Alayah,17
VT,F,2013,Lily,17
WA,F,2013,Cassandra,17
AL,F,2013,Caitlyn,17
AR,F,2013,Ashlyn,17
AZ,F,2013,Lia,17
AZ,F,2013,Josie,17
CO,F,2013,Lucia,17
DC,F,2013,Layla,17
FL,F,2013,Paloma,17
IL,F,2013,Eileen,17
MA,F,2013,Natasha,17
MD,F,2013,Annabella,17
MD,F,2013,Olive,17
MD,F,2013,Diana,17
MI,F,2013,Zeinab,17
MI,F,2013,Jamie,17
NE,F,2013,Hayden,17
NJ,F,2013,Ayla,17
NV,F,2013,Adalynn,17
NY,F,2013,Breindy,17
NY,F,2013,Kaliyah,17
OH,F,2013,Cataleya,17
OH,F,2013,Ellison,17
OR,F,2013,Presley,17
PA,F,2013,Armani,17
PA,F,2013,Breanna,17
SC,F,2013,Braylee,17
TN,F,2013,Anastasia,17
TN,F,2013,Daniela,17
TX,F,2013,Holland,17
TX,F,2013,Soleil,17
WA,F,2013,Penny,17
WA,F,2013,Ember,17
WV,F,2013,Scarlett,17
WV,F,2013,Kaitlyn,17
AL,M,2013,Travis,17
AZ,M,2013,Tate,17
AZ,M,2013,Gregory,17
IA,M,2013,Brennan,17
LA,M,2013,Byron,17
MS,M,2013,Dominic,17
NE,M,2013,Damian,17
NV,M,2013,Sergio,17
NY,M,2013,Md,17
NY,M,2013,Alfredo,17
NY,M,2013,Maximo,17
OK,M,2013,Trey,17
TN,M,2013,Cohen,17
TX,M,2013,Edson,17
VA,M,2013,Aden,17
WY,M,2013,Jaxon,17
FL,M,2013,Aldo,17
IL,M,2013,Jamir,17
MA,M,2013,Javier,17
MN,M,2013,Finley,17
MN,M,2013,Harvey,17
MO,M,2013,Cortez,17
MT,M,2013,Braxton,17
ND,M,2013,Landon,17
NY,M,2013,Demetrius,17
NY,M,2013,Royal,17
PA,M,2013,Khalil,17
SC,M,2013,Lukas,17
SC,M,2013,Ivan,17
VA,M,2013,Ricardo,17
WA,M,2013,Donald,17
WI,M,2013,Devon,17
AZ,M,2013,Gilbert,17
CA,M,2013,Hiram,17
CO,M,2013,Alec,17
IL,M,2013,Byron,17
KS,M,2013,Edward,17
MA,M,2013,Vihaan,17
MI,M,2013,Dominik,17
MO,M,2013,Brett,17
MS,M,2013,Jax,17
NJ,M,2013,Ben,17
NY,M,2013,Jamel,17
OK,M,2013,Elliot,17
OK,M,2013,Zaiden,17
TX,M,2013,Branden,17
AR,M,2013,Stephen,17
FL,M,2013,Saul,17
FL,M,2013,Santino,17
GA,M,2013,Harley,17
HI,M,2013,Maddox,17
IA,M,2013,Nash,17
ID,M,2013,Tyson,17
IN,M,2013,Alec,17
LA,M,2013,Blaine,17
MA,M,2013,Sam,17
PA,M,2013,Walker,17
TX,M,2013,Bently,17
AL,M,2013,Judah,17
CA,M,2013,Damani,17
CA,M,2013,Harlem,17
CA,M,2013,Noa,17
CT,M,2013,Marco,17
HI,M,2013,Adrian,17
NC,M,2013,Jaxton,17
NE,M,2013,Jesus,17
NM,M,2013,Emiliano,17
TX,M,2013,Gerald,17
VA,M,2013,Sincere,17
AK,M,2013,Ezekiel,17
AL,M,2013,Cash,17
AR,M,2013,Corey,17
CA,M,2013,Jacky,17
DE,M,2013,Parker,17
DE,M,2013,Blake,17
FL,M,2013,Branson,17
IN,M,2013,Rory,17
KS,M,2013,Brian,17
MN,M,2013,Karter,17
MT,M,2013,Colton,17
NC,M,2013,Brentley,17
OK,M,2013,Desmond,17
OR,M,2013,Trenton,17
SC,M,2013,Tristian,17
SD,M,2013,Christian,17
VA,M,2013,Johnny,17
WA,M,2013,Ruben,17
AL,F,2013,Izabella,18
AZ,F,2013,Luciana,18
CA,F,2013,Amberly,18
CA,F,2013,Remington,18
CA,F,2013,Margaux,18
CO,F,2013,Vivienne,18
CO,F,2013,Catherine,18
IA,F,2013,Carly,18
IA,F,2013,Lila,18
IL,F,2013,Kynlee,18
IN,F,2013,Rebekah,18
KS,F,2013,Rebecca,18
MA,F,2013,Ana,18
MA,F,2013,Anabella,18
MA,F,2013,Allie,18
ME,F,2013,Annabelle,18
MS,F,2013,Kaydence,18
NC,F,2013,America,18
NC,F,2013,Yamileth,18
NJ,F,2013,Eileen,18
NM,F,2013,Mckenzie,18
NV,F,2013,Michelle,18
NY,F,2013,Ilana,18
NY,F,2013,Aurelia,18
NY,F,2013,Roselyn,18
OR,F,2013,Valerie,18
SC,F,2013,Lauryn,18
TN,F,2013,Scarlet,18
TN,F,2013,Madilynn,18
TX,F,2013,Cielo,18
TX,F,2013,Desirae,18
CA,F,2013,Lili,18
CA,F,2013,Serene,18
FL,F,2013,Bailee,18
IA,F,2013,Kendra,18
ID,F,2013,Taylor,18
IL,F,2013,Bria,18
IN,F,2013,Leslie,18
KY,F,2013,Carlee,18
NC,F,2013,Annie,18
NH,F,2013,Taylor,18
OK,F,2013,Jenna,18
OR,F,2013,Kendra,18
PA,F,2013,Maleah,18
PA,F,2013,Dorothy,18
SC,F,2013,Kassidy,18
TN,F,2013,Nadia,18
TX,F,2013,Kamari,18
VA,F,2013,Charlee,18
VA,F,2013,Salma,18
VT,F,2013,Grace,18
AR,F,2013,Addisyn,18
CA,F,2013,Saniya,18
CO,F,2013,Dahlia,18
CO,F,2013,Katie,18
CT,F,2013,Maria,18
FL,F,2013,Rayne,18
IL,F,2013,Siena,18
KS,F,2013,Brylee,18
MA,F,2013,Kira,18
MA,F,2013,Haylee,18
MI,F,2013,Tia,18
MO,F,2013,Madilynn,18
NH,F,2013,Madelyn,18
NH,F,2013,Quinn,18
NY,F,2013,Audrianna,18
TN,F,2013,Zariah,18
UT,F,2013,Sienna,18
VA,F,2013,Charleigh,18
VA,F,2013,Rylie,18
WI,F,2013,Talia,18
WI,F,2013,Scarlet,18
CA,F,2013,Moriah,18
IL,F,2013,Giada,18
LA,F,2013,Annie,18
MI,F,2013,Whitney,18
MO,F,2013,Zariah,18
MO,F,2013,Annalise,18
NY,F,2013,Kendyl,18
OH,F,2013,Bianca,18
TN,F,2013,Dallas,18
TX,F,2013,Rayne,18
VA,F,2013,Tabitha,18
WA,F,2013,Jimena,18
CA,F,2013,Ellison,18
CA,F,2013,Abygail,18
IL,F,2013,Diya,18
IL,F,2013,Harley,18
ME,F,2013,Ivy,18
MI,F,2013,Sasha,18
NJ,F,2013,Cataleya,18
NY,F,2013,Rina,18
NY,F,2013,Khaleesi,18
PA,F,2013,Phoenix,18
TN,F,2013,Janiya,18
TX,F,2013,Robin,18
TX,F,2013,Dalia,18
VA,F,2013,Lauryn,18
VA,F,2013,Rosalie,18
WI,F,2013,Kelsey,18
WI,F,2013,Laura,18
WY,F,2013,Lillian,18
AL,F,2013,Madilyn,18
AZ,F,2013,Annalise,18
CA,F,2013,Shayna,18
CA,F,2013,Maiya,18
CA,F,2013,Janine,18
CA,F,2013,Kyara,18
FL,F,2013,Annaliese,18
GA,F,2013,Aryanna,18
IA,F,2013,Brooke,18
IN,F,2013,Braylee,18
IN,F,2013,Joanna,18
KY,F,2013,Eliana,18
LA,F,2013,Finley,18
MA,F,2013,Shea,18
